id,observed_on_string,observed_on,time_observed_at,time_zone,out_of_range,user_id,user_login,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,id_please,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
13782333,Mon Jun 25 2018 12:04:22 GMT-0500 (CDT),2018-06-25,2018-06-25 17:04:22 UTC,Central Time (US & Canada),,296618,marykrieger,2018-06-25 21:20:13 UTC,2018-06-26 13:56:24 UTC,research,CC-BY,https://www.inaturalist.org/observations/13782333,https://static.inaturalist.org/photos/20323991/medium.jpg?1529961617,,"",Openings in aspen oak aspen; observed feeding on apocynum androsaemifolium bloom,false,1,0,false,3,"Birds Hill Provincial Park, Springfield, MB, CA",50.0143777833,-96.9205466667,5,,,false,,,Northern Pearly-eye,Lethe anthedon,Northern Pearly-eye,Insecta,198812
13782562,Mon Jun 25 2018 12:09:50 GMT-0500 (CDT),2018-06-25,2018-06-25 17:09:50 UTC,Central Time (US & Canada),,296618,marykrieger,2018-06-25 21:24:38 UTC,2018-06-26 00:07:28 UTC,research,CC-BY,https://www.inaturalist.org/observations/13782562,https://static.inaturalist.org/photos/20324223/medium.jpg?1529961893,,"",Openings in aspen oak aspen; observed feeding on apocynum androsaemifolium bloom,false,1,0,false,3,"Birds Hill Provincial Park, Springfield, MB, CA",50.0143666667,-96.9215866667,5,,,false,,,Northern Crescent,Phyciodes cocyta,Northern Crescent,Insecta,58576
13786131,2018/06/23 3:52 PM MDT,2018-06-23,2018-06-23 21:52:00 UTC,Mountain Time (US & Canada),,100637,karrin,2018-06-25 23:42:00 UTC,2018-06-26 00:02:46 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/13786131,https://static.inaturalist.org/photos/20329244/medium.jpeg?1529968384,,"animal, butterfly, admiral, admiral butterfly, white admiral, insect",A White Admiral Butterfly resting on the leaf of a Poplar Tree.,false,1,0,false,,"Southwest Calgary, Calgary, AB, Canada",50.9753137563,-114.1004232931,61,,,false,,,White Admiral,Limenitis arthemis arthemis,White Admiral,Insecta,58583
13790326,2018/06/25 9:34 AM CDT,2018-06-25,2018-06-25 14:34:00 UTC,Central Time (US & Canada),,547077,vicfaz,2018-06-26 02:12:24 UTC,2018-07-25 02:59:11 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/13790326,https://static.inaturalist.org/photos/20375138/medium.jpeg?1530045377,,"","",false,2,0,false,,"Red Lake, ON P0V, Canada",51.0123583503,-93.8281571886,0,,,false,,,Silver-bordered Fritillary,Boloria selene,Silver-bordered Fritillary,Insecta,54068
13793743,2018/06/25 4:47 PM EDT,2018-06-25,2018-06-25 20:47:00 UTC,Eastern Time (US & Canada),,362446,pwdeacon,2018-06-26 04:30:30 UTC,2018-09-25 23:29:54 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/13793743,https://static.inaturalist.org/photos/20343745/medium.jpeg?1529987352,,"",,false,1,0,false,,"Division No. 7, CA-SK, CA",50.2143228404,-107.5857923531,100,obscured,,true,,,Milbert's Tortoiseshell,Aglais milberti,Milbert's Tortoiseshell,Insecta,68269
13794078,2018/06/25 4:52 PM AKDT,2018-06-25,2018-06-26 00:52:00 UTC,Alaska,,186163,jasonrgrant,2018-06-26 04:43:49 UTC,2018-07-21 12:14:32 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/13794078,https://static.inaturalist.org/photos/20344238/medium.jpg?1529988199,,"",,false,1,0,false,,"College, AK 99709, USA",64.8862527778,-147.8054194444,8,,,false,,,Western White Admiral,Limenitis arthemis rubrofasciata,Western White Admiral,Insecta,236720
13804569,2018/06/25 9:37 AM CDT,2018-06-25,2018-06-25 14:37:00 UTC,Central Time (US & Canada),,547077,vicfaz,2018-06-26 16:28:56 UTC,2018-07-25 02:58:10 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/13804569,https://static.inaturalist.org/photos/20362396/medium.jpeg?1530030434,,"","",false,1,0,false,,"Red Lake, ON P0V, Canada",51.0095738631,-93.8363440045,3,,,false,,,Silver-bordered Fritillary,Boloria selene,Silver-bordered Fritillary,Insecta,54068
13804805,2018/06/25 9:34 AM CDT,2018-06-25,2018-06-25 14:34:00 UTC,Central Time (US & Canada),,547077,vicfaz,2018-06-26 16:35:02 UTC,2018-06-29 17:26:45 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/13804805,https://static.inaturalist.org/photos/20362791/medium.jpeg?1530030779,,"","",false,3,1,false,,"Red Lake, ON P0V, Canada",51.0128160716,-93.8325187907,10,,,false,,,Silver-bordered Fritillary,Boloria selene,Silver-bordered Fritillary,Insecta,54068
13814573,Mon Jun 25 2018 16:10:35 GMT-0600 (MDT),2018-06-25,2018-06-25 22:10:35 UTC,Mountain Time (US & Canada),,409025,kelseyroth,2018-06-26 22:36:15 UTC,2018-06-29 15:13:30 UTC,research,,https://www.inaturalist.org/observations/13814573,https://static.inaturalist.org/photos/20406697/medium.jpg?1530108148,,"",,false,1,0,false,3,"Elk Island National Park, , AB, CA",53.629355,-112.8609,16,,,false,,,Western White Admiral,Limenitis arthemis rubrofasciata,Western White Admiral,Insecta,236720
13822193,Tue Jun 26 2018 12:37:45 GMT-0500 (CDT),2018-06-26,2018-06-26 17:37:45 UTC,Central Time (US & Canada),,296618,marykrieger,2018-06-27 03:20:09 UTC,2018-06-27 13:33:36 UTC,research,CC-BY,https://www.inaturalist.org/observations/13822193,https://static.inaturalist.org/photos/20393935/medium.jpg?1530069611,,"",Damp grassy edge of small oxbow ,false,1,0,false,3,"Selkirk, Selkirk, MB, CA",50.1319721667,-96.8718333333,5,,,false,,,Eyed Brown,Lethe eurydice,Eyed Brown,Insecta,141531
13822430,Tue Jun 26 2018 13:26:42 GMT-0500 (CDT),2018-06-26,2018-06-26 18:26:42 UTC,Central Time (US & Canada),,296618,marykrieger,2018-06-27 03:33:33 UTC,2018-06-27 15:56:24 UTC,research,CC-BY,https://www.inaturalist.org/observations/13822430,https://static.inaturalist.org/photos/20394482/medium.jpg?1530070417,,"",Forest,false,2,0,false,3,"Selkirk, Selkirk, MB, CA",50.1312166667,-96.8742133333,5,,,false,,,White Admiral,Limenitis arthemis arthemis,White Admiral,Insecta,58583
13832706,2018-06-26 3:11:18 PM CDT,2018-06-26,2018-06-26 20:11:18 UTC,Central Time (US & Canada),,751606,dennyb,2018-06-27 16:19:23 UTC,2018-06-27 21:19:56 UTC,research,CC-BY,https://www.inaturalist.org/observations/13832706,https://static.inaturalist.org/photos/20412108/medium.jpeg?1530116368,,"",,false,1,0,false,2,"Unnamed Road, McCreary, MB R0J 1B0, Canada",50.7936096191,-99.3922195435,,,,false,gps,gps,argynne Cybèle,Speyeria cybele,Great Spangled Fritillary,Insecta,47980
13841634,Wed Jun 27 2018 15:53:01 GMT-0600 (CST),2018-06-27,2018-06-27 20:53:01 UTC,Central Time (US & Canada),,1049944,rebekkahbright,2018-06-27 21:53:19 UTC,2018-06-28 00:19:39 UTC,research,,https://www.inaturalist.org/observations/13841634,https://static.inaturalist.org/photos/20427932/medium.jpg?1530136403,,"",,false,1,0,false,3,"Sherwood No. 159, Sherwood No. 159, SK, CA",50.5659519466,-104.7199714258,12,,,false,,,Common Ringlet,Coenonympha tullia,Common Ringlet,Insecta,59185
13841955,Wed Jun 27 2018 16:00:15 GMT-0600 (CST),2018-06-27,2018-06-27 21:00:15 UTC,Central Time (US & Canada),,1049360,painter3,2018-06-27 22:03:34 UTC,2019-01-21 03:41:07 UTC,research,,https://www.inaturalist.org/observations/13841955,https://static.inaturalist.org/photos/20428535/medium.jpg?1530137020,,"",,false,1,0,false,3,"Sherwood No. 159, Sherwood No. 159, SK, CA",50.5659632385,-104.7199260258,5,,,false,,,Common Ringlet,Coenonympha tullia,Common Ringlet,Insecta,59185
13857318,Thu Jun 28 2018 07:32:48 GMT-0600 (CST),2018-06-28,2018-06-28 12:32:48 UTC,Central Time (US & Canada),,978872,lneilly,2018-06-28 13:33:04 UTC,2018-07-17 17:22:30 UTC,research,,https://www.inaturalist.org/observations/13857318,https://static.inaturalist.org/photos/20453609/medium.jpg?1530192789,,"",,false,2,0,false,3,"Meadow Lake Provincial Park, , SK, CA",54.4072303881,-108.6321329959,12,,,false,,,White Admiral,Limenitis arthemis arthemis,White Admiral,Insecta,58583
13860757,Wed Jun 27 2018 15:14:03 GMT-0600 (MDT),2018-06-27,2018-06-27 21:14:03 UTC,Mountain Time (US & Canada),,745718,bryoria,2018-06-28 15:50:04 UTC,2018-11-03 02:41:14 UTC,research,,https://www.inaturalist.org/observations/13860757,https://static.inaturalist.org/photos/20459602/medium.jpg?1530201013,,"",,false,2,0,false,3,"Mill Creek Ravine, Edmonton, AB, CA",53.514970404,-113.4738844224,59,,,false,,,Gray Comma,Polygonia progne,Gray Comma,Insecta,58580
13865339,2018-06-28 11:32:00 AM EDT,2018-06-28,2018-06-28 15:32:00 UTC,Eastern Time (US & Canada),,832151,benjamin94,2018-06-28 18:48:28 UTC,2018-06-29 11:28:33 UTC,research,,https://www.inaturalist.org/observations/13865339,https://static.inaturalist.org/photos/20467467/medium.jpeg?1530211815,,"",,false,2,0,false,2,"Unorganized Thunder Bay District, ON, Canada",50.1620468218,-86.7565152794,526,,,false,gps,gps,White Admiral,Limenitis arthemis arthemis,White Admiral,Insecta,58583
13870918,Thu Jun 28 2018 11:48:59 GMT-0500 (CDT),2018-06-28,2018-06-28 16:48:59 UTC,Central Time (US & Canada),,296618,marykrieger,2018-06-28 22:24:09 UTC,2018-06-29 04:54:16 UTC,research,CC-BY,https://www.inaturalist.org/observations/13870918,https://static.inaturalist.org/photos/20477298/medium.jpg?1530224658,,"",Gravel at roadside edge ,false,1,0,false,3,"1113–1187 River Rd, , MB, CA",50.1244166667,-96.89595,5,,,false,,,Eastern Comma,Polygonia comma,Eastern Comma,Insecta,54064
13871186,Thu Jun 28 2018 12:23:26 GMT-0500 (CDT),2018-06-28,2018-06-28 17:23:26 UTC,Central Time (US & Canada),,296618,marykrieger,2018-06-28 22:34:11 UTC,2018-06-29 02:23:38 UTC,research,CC-BY,https://www.inaturalist.org/observations/13871186,https://static.inaturalist.org/photos/20477680/medium.jpg?1530225254,,"",Shady roadside ditch with shallow muddy water,false,1,0,false,3,"1–7 Craig Ave, , MB, CA",50.1212805,-96.91015,5,,,false,,,Northern Pearly-eye,Lethe anthedon,Northern Pearly-eye,Insecta,198812
13875710,2018/06/29 12:29 AM CEST,2018-06-29,2018-06-28 22:29:00 UTC,Paris,,1041442,rbeunen,2018-06-29 02:15:31 UTC,2018-07-04 01:59:04 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/13875710,https://static.inaturalist.org/photos/20485694/medium.jpeg?1530238357,,"",,false,1,0,false,,"Division No. 10, AB, Canada",53.3623993587,-112.5209719154,1953,,,false,,,Grey Comma,Polygonia progne,Gray Comma,Insecta,58580
13875711,2018/06/29 12:51 AM CEST,2018-06-29,2018-06-28 22:51:00 UTC,Paris,,1041442,rbeunen,2018-06-29 02:15:31 UTC,2018-06-29 02:30:51 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/13875711,https://static.inaturalist.org/photos/20485758/medium.jpeg?1530238454,,"",,false,1,0,false,,"Division No. 10, AB, Canada",53.3633591912,-112.501291326,3906,,,false,,,Northern Crescent,Phyciodes cocyta,Northern Crescent,Insecta,58576
13876331,2018/06/28 9:15 PM CEST,2018-06-28,2018-06-28 19:15:00 UTC,Paris,,1041442,rbeunen,2018-06-29 02:51:01 UTC,2018-12-17 17:06:10 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/13876331,https://static.inaturalist.org/photos/20486888/medium.jpeg?1530240210,,"",,false,1,0,false,,"Division No. 10, AB, Canada",53.6722675834,-112.8313037758,488,,,false,,,Milbert's Tortoiseshell,Aglais milberti,Milbert's Tortoiseshell,Insecta,68269
13876334,2018/06/28 9:12 PM CEST,2018-06-28,2018-06-28 19:12:00 UTC,Paris,,1041442,rbeunen,2018-06-29 02:51:03 UTC,2018-07-04 01:59:37 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/13876334,https://static.inaturalist.org/photos/20487129/medium.jpeg?1530240640,,"",,false,1,0,false,,"Division No. 10, AB, Canada",53.6727254263,-112.8313037758,122,,,false,,,Northern Crescent,Phyciodes cocyta,Northern Crescent,Insecta,58576
13876815,2018/06/28 9:36 PM CEST,2018-06-28,2018-06-28 19:36:00 UTC,Paris,,1041442,rbeunen,2018-06-29 03:11:19 UTC,2018-06-29 04:03:29 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/13876815,https://static.inaturalist.org/photos/20487431/medium.jpeg?1530241147,,"",,false,1,0,false,,"Division No. 10, AB, Canada",53.6727415629,-112.8291150932,31,,,false,,,Grey Comma,Polygonia progne,Gray Comma,Insecta,58580
13898313,Fri Jun 29 2018 13:28:02 GMT-0600 (MDT),2018-06-29,2018-06-29 19:28:02 UTC,Mountain Time (US & Canada),,979325,roguefossil,2018-06-30 00:17:57 UTC,2018-07-03 23:22:03 UTC,research,,https://www.inaturalist.org/observations/13898313,https://static.inaturalist.org/photos/20527235/medium.jpg?1530317882,,"",,false,2,0,false,3,"Mt Allan Dr, , AB, CA",50.9321373078,-115.1293785926,19,,,false,,,Variegated Fritillary,Euptoieta claudia,Variegated Fritillary,Insecta,68244
13917287,2018/06/15 5:20 PM EDT,2018-06-15,2018-06-15 21:20:00 UTC,Eastern Time (US & Canada),,533871,bkorol,2018-06-30 17:07:21 UTC,2018-07-01 01:27:33 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/13917287,https://static.inaturalist.org/photos/20560498/medium.jpeg?1530378356,,Lepidoptera,,false,2,0,false,,"Thunder Bay District, ON, Canada",50.4665833333,-88.5748972222,10,,,false,,,Green Comma,Polygonia faunus,Green Comma,Insecta,68262
13917555,2018/06/16 10:45 AM EDT,2018-06-16,2018-06-16 14:45:00 UTC,Eastern Time (US & Canada),,533871,bkorol,2018-06-30 17:15:44 UTC,2018-07-01 00:24:43 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/13917555,https://static.inaturalist.org/photos/20561086/medium.jpeg?1530378909,,Lepidoptera,,false,1,0,false,,"Thunder Bay District, ON, Canada",50.2571833333,-88.9097055556,6,,,false,,,Bog Fritillary,Boloria eunomia,Bog Fritillary,Insecta,215289
13917944,Sat Jun 30 2018 09:49:52 GMT-0600 (MDT),2018-06-30,2018-06-30 15:49:52 UTC,Mountain Time (US & Canada),,946432,woodcraft,2018-06-30 17:26:28 UTC,2018-08-15 14:39:45 UTC,research,,https://www.inaturalist.org/observations/13917944,https://static.inaturalist.org/photos/20561745/medium.jpg?1530379596,,"",,false,2,0,false,3,"65276 Range Road 151, , AB, CA",54.6300383333,-112.1493138333,5,,,false,,,Western White Admiral,Limenitis arthemis rubrofasciata,Western White Admiral,Insecta,236720
13921306,2018-06-30 10:15:47 AM CDT,2018-06-30,2018-06-30 15:15:47 UTC,Central Time (US & Canada),,1052569,brenda126,2018-06-30 19:03:28 UTC,2018-07-03 23:20:18 UTC,research,,https://www.inaturalist.org/observations/13921306,https://static.inaturalist.org/photos/20567167/medium.jpeg?1530385513,,"",,false,2,0,false,2,"Camp Morton, MB R0C 0M0, Canada",50.7165119262,-96.9870565624,8,,,false,,,Northern Crescent,Phyciodes cocyta,Northern Crescent,Insecta,58576
13925005,2017/08/02 2:46 PM EDT,2017-08-02,2017-08-02 18:46:00 UTC,Eastern Time (US & Canada),,275342,iapkarian,2018-06-30 21:00:34 UTC,2018-07-09 23:42:04 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/13925005,https://static.inaturalist.org/photos/20572726/medium.jpeg?1530391470,,"",,false,1,0,false,,"Division No. 10, AB, Canada",53.4463664009,-112.5101150739,12537,,,false,,,Aphrodite Fritillary,Speyeria aphrodite,Aphrodite Fritillary,Insecta,58563
13925018,2017/08/02 6:33 PM EDT,2017-08-02,2017-08-02 22:33:00 UTC,Eastern Time (US & Canada),,275342,iapkarian,2018-06-30 21:00:39 UTC,2018-08-17 01:04:29 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/13925018,https://static.inaturalist.org/photos/20573405/medium.jpeg?1530392279,,"",,false,3,0,false,,"Division No. 10, AB, Canada",53.4552390204,-112.5073684919,3906,,,false,,,Western White Admiral,Limenitis arthemis rubrofasciata,Western White Admiral,Insecta,236720
13925021,2017/08/02 4:08 PM EDT,2017-08-02,2017-08-02 20:08:00 UTC,Eastern Time (US & Canada),,275342,iapkarian,2018-06-30 21:00:39 UTC,2019-06-04 15:55:30 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/13925021,https://static.inaturalist.org/photos/20573505/medium.jpeg?1530392374,,"",,false,1,0,false,,"Division No. 10, AB, Canada",53.4536035349,-112.5320877302,3906,,,false,,,Meadow Fritillary,Boloria bellona,Meadow Fritillary,Insecta,58564
13926116,Sat Jun 30 2018 13:30:19 GMT-0800 (AKDT),2018-06-30,2018-06-30 21:30:19 UTC,Alaska,,974519,ctclark,2018-06-30 21:33:43 UTC,2018-08-15 14:45:22 UTC,research,,https://www.inaturalist.org/observations/13926116,https://static.inaturalist.org/photos/20575334/medium.jpg?1530394438,,"",,false,2,0,false,3,"2845 Sarty Ln, Fairbanks, AK, US",64.8661873397,-147.9028553983,10,,,false,,,Western White Admiral,Limenitis arthemis rubrofasciata,Western White Admiral,Insecta,236720
13934446,2018/06/30 3:25 PM EDT,2018-06-30,2018-06-30 19:25:00 UTC,Eastern Time (US & Canada),,258625,jscott,2018-07-01 02:50:37 UTC,2018-07-24 20:01:40 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/13934446,https://static.inaturalist.org/photos/20590648/medium.jpeg?1530412883,,"","",false,2,0,false,,"Fort Smith Region, NT X0E, Canada",62.5046277778,-114.8014833333,,,,false,,,Mourning Cloak,Nymphalis antiopa,Mourning Cloak,Insecta,56832
13935480,2018/06/27 9:13 AM EDT,2018-06-27,2018-06-27 13:13:00 UTC,Eastern Time (US & Canada),,258625,jscott,2018-07-01 03:30:07 UTC,2018-07-01 03:38:40 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/13935480,https://static.inaturalist.org/photos/20592854/medium.jpeg?1530415579,,"","",false,1,0,false,,"Division No. 11, AB, Canada",53.4024527778,-113.0497722222,,,,false,,,Common Ringlet,Coenonympha tullia,Common Ringlet,Insecta,59185
13935482,2018/06/27 12:09 PM EDT,2018-06-27,2018-06-27 16:09:00 UTC,Eastern Time (US & Canada),,258625,jscott,2018-07-01 03:30:09 UTC,2018-12-17 17:05:47 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/13935482,https://static.inaturalist.org/photos/20592859/medium.jpeg?1530415583,,"","",false,1,0,false,,"Division No. 10, AB, Canada",53.6802111111,-112.8303722222,,,,false,,,Milbert's Tortoiseshell,Aglais milberti,Milbert's Tortoiseshell,Insecta,68269
13945997,Sun Jul 01 2018 09:40:37 GMT-0500 (CDT),2018-07-01,2018-07-01 14:40:37 UTC,Central Time (US & Canada),,296618,marykrieger,2018-07-01 14:42:35 UTC,2018-07-02 01:48:51 UTC,research,CC-BY,https://www.inaturalist.org/observations/13945997,https://static.inaturalist.org/photos/20611835/medium.jpg?1530456158,,"",Sunning on tree trunk ,false,1,0,false,3,"100–198 Craig Ave, , MB, CA",50.1231721667,-96.912155,10,,,false,,,Compton Tortoiseshell,Nymphalis l-album,Compton Tortoiseshell,Insecta,198813
13947247,2018/06/30 11:56 AM CEST,2018-06-30,2018-06-30 09:56:00 UTC,Paris,,1041442,rbeunen,2018-07-01 15:26:37 UTC,2018-07-01 15:49:53 UTC,research,CC-BY-NC-ND,https://www.inaturalist.org/observations/13947247,https://static.inaturalist.org/photos/20613941/medium.jpeg?1530458863,,"",,false,1,0,false,,"Division No. 17, AB, Canada",54.7448457781,-114.0873372563,3906,,,false,,,Common Ringlet,Coenonympha tullia,Common Ringlet,Insecta,59185
13949365,Sun Jul 01 2018 10:48:05 GMT-0600 (CST),2018-07-01,2018-07-01 15:48:05 UTC,Central Time (US & Canada),,505710,romobear,2018-07-01 16:48:41 UTC,2018-07-21 18:57:44 UTC,research,,https://www.inaturalist.org/observations/13949365,https://static.inaturalist.org/photos/20617809/medium.jpg?1530463917,,"",,false,2,0,false,3,"Duck Mountain Provincial Park, , SK, CA",51.633844818,-101.6177726817,5,,,false,,,Great Spangled Fritillary,Speyeria cybele,Great Spangled Fritillary,Insecta,47980
13950870,2018/07/01 11:40 AM CDT,2018-07-01,2018-07-01 16:40:00 UTC,Central Time (US & Canada),,1028157,margaretreda,2018-07-01 17:34:59 UTC,2018-08-05 14:41:51 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/13950870,https://static.inaturalist.org/photos/20620294/medium.jpeg?1530466170,,"","small butterfly, orange with black markings",false,1,0,false,,"Rivergrove, Winnipeg, MB, Canada",49.9571111111,-97.0846333333,5,,,false,,,Northern Crescent,Phyciodes cocyta,Northern Crescent,Insecta,58576
13951358,Sun Jul 01 2018 11:48:37 GMT-0600 (MDT),2018-07-01,2018-07-01 17:48:37 UTC,Mountain Time (US & Canada),,611442,hannahkondas,2018-07-01 17:49:21 UTC,2018-07-03 14:47:42 UTC,research,,https://www.inaturalist.org/observations/13951358,https://static.inaturalist.org/photos/20623351/medium.jpg?1530469350,,"",,false,2,0,false,3,"Miquelon Lake Provincial Park, , AB, CA",53.2407723824,-112.9056081601,12,,,false,,,Mourning Cloak,Nymphalis antiopa,Mourning Cloak,Insecta,56832
13955837,2018-07-01 1:59:59 PM CST,2018-07-01,2018-07-01 18:59:59 UTC,Central Time (US & Canada),,393144,tsample,2018-07-01 20:01:54 UTC,2018-07-04 02:06:12 UTC,research,,https://www.inaturalist.org/observations/13955837,https://static.inaturalist.org/photos/20629472/medium.jpeg?1530475700,,"",,false,1,0,false,2,"Bright Sand, SK S0M 0H0, Canada",53.5952377319,-108.7299728394,,,,false,gps,gps,Western White Admiral,Limenitis arthemis rubrofasciata,Western White Admiral,Insecta,236720
